ID,train_test,Group,Dup_Stat,OriginDBName,DateOfCaseObserved,Species,DiseaseChosenByUser,Target,ANAEMIA / PALLOR (PALE MEMBRANES),ANOREXIA / (LOSS OF APPETITE),ATAIXA / INCORDINATION OF MOVEMENT,DIARRHOEA,DYSENTERY (BLOOD IN FAECES),DYSPNOEA / COUGHING (DIFFICULTY BREATHING),LYMPH NODE ENLARGEMENT,PYREXIA / FEVER,STARING COAT (STANDING HAIR / ROUGH COAT),STUNTED GROWTH,WEAKNESS,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION),CONSTIPATION,ICTERUS (YELLOWING OF MEMBRANES),SUBMANDIBULAR / VENTRAL OEDEMA,Anaemia/Pallor_Absent,Anaemia/Pallor_Present,Anaemia/Pallor_Unknown,Anoroxia/Loss of apetite_Absent,Anoroxia/Loss of apetite_Present,Anoroxia/Loss of apetite_Unknown,Ataxia/ Incoordination of movement_Absent,Ataxia/ Incoordination of movement_Present,Ataxia/ Incoordination of movement_Unknown,Constipation_Absent,Constipation_Present,Constipation_Unknown,Diarrhoea_Absent,Diarrhoea_Present,Diarrhoea_Unknown,Dysentery/Bloody diarrhoea_Absent,Dysentery/Bloody diarrhoea_Present,Dysentery/Bloody diarrhoea_Unknown,Dyspnoea/Difficulty breathing_Merge_Absent,Dyspnoea/Difficulty breathing_Merge_Present,Dyspnoea/Difficulty breathing_Merge_Unknown,Icterus/ Yellowsh mucous membrane_Absent,Icterus/ Yellowsh mucous membrane_Present,Icterus/ Yellowsh mucous membrane_Unknown,Lymphnode enlargment_Absent,Lymphnode enlargment_Present,Lymphnode enlargment_Unknown,Pyrexia / Fever_Absent,Pyrexia / Fever_Present,Pyrexia / Fever_Unknown,Staring/Rough coat_Absent,Staring/Rough coat_Present,Staring/Rough coat_Unknown,Stunted growth_Absent,Stunted growth_Present,Stunted growth_Unknown,Submandibular/ Ventral oedema_Absent,Submandibular/ Ventral oedema_Present,Submandibular/ Ventral oedema_Unknown,Weakness_Absent,Weakness_Present,Weakness_Unknown,Weight loss/ Emaciation_Absent,Weight loss/ Emaciation_Present,Weight loss/ Emaciation_Unknown,ANTHRAX,BABESIOSIS,BLACKLEG,CBPP,COLIBACILLOSIS,COWDRIOSIS,FASCIOLOSIS,FMD,GI_PARASITE,LSD,LUNGWORM,PASTEUROLLOSIS,RABIES,TRYPANOSOMOSIS,TUBERCULOSIS,ZZ_OTHER
300,0,0,U,Eddie,1/8/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,P,NP,NP,P,P,NP,NP,P,P,P,NP,NP,NO,NO,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0.08,0,0.41,0,90.6,0.02,0,3.7,0,5.11,0.04,0,0,0.03,0,0
302,0,0,U,Eddie,1/23/2019 0:00, CATTLE,COLIBACILLOSIS,5,P,NP,P,P,NP,NP,NP,P,P,P,P,NP,P,P,P,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.68,0,0,0,0.27,98.53,0.42,0,0.01,0.02,0,0,0.02,0,0.05
306,0,0,U,Eddie,1/22/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,P,NP,NP,P,P,NP,NP,P,P,P,P,NP,P,P,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.01,98.78,0,0.01,0.95,0.02,0.05,0,0,0,0.19,0.01,0
17,0,0,U,Eddie,11/29/2018 0:00, CATTLE,COWDRIOSIS,6,NO,P,P,P,NP,NP,NP,NP,P,NP,NP,NP,NP,P,NP,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.17,0.3,12.57,0,0,59.87,0.04,4.27,0,1.09,1.6,0,20.03,0.05,0.01,0
337,0,0,U,Eddie,1/16/2019 0:00, CATTLE,COWDRIOSIS,6,NP,P,P,NP,NP,NP,P,NP,NP,P,NP,NP,NP,P,P,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.05,0.11,0.07,3.09,0,82.82,0,7.57,0,0.38,2.64,2.43,0.81,0,0.02,0
473,0,0,U,Eddie,1/31/2019 0:00, CATTLE,COWDRIOSIS,6,NP,P,P,P,NP,NP,P,NO,NP,NP,P,NO,NP,P,NO,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0.1,0.28,0.63,1.73,0,63.87,1.27,4.6,0.52,0.22,17.36,0.17,8.43,0.04,0.78,0
480,0,0,U,Eddie,1/10/2019 0:00, CATTLE,COWDRIOSIS,6,P,P,P,NP,NO,NP,P,NP,NP,NP,P,P,NP,P,P,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.46,0,3.62,0.08,49.81,4.74,7.65,18.76,0.03,7.48,0.17,0,4.58,2.62,0
867,0,0,U,Eddie,2/12/2019 0:00, CATTLE,COWDRIOSIS,6,P,P,NO,P,NP,NP,P,NP,NP,P,P,NP,NP,P,P,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.04,22.72,0.52,7.99,0,44.75,0.24,11.26,0.06,2.56,7.41,1.25,0.01,0.83,0.36,0
883,0,0,U,Eddie,2/14/2019 0:00, CATTLE,COWDRIOSIS,6,NP,P,P,NP,NP,NP,P,NP,P,P,P,NP,NP,P,P,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.03,0.05,4.51,0,74.87,0,16.1,0,2.88,0.16,0.81,0,0.04,0.55,0
947,0,0,U,Eddie,3/20/2019 0:00, CATTLE,COWDRIOSIS,6,NO,P,P,P,P,NP,P,NP,P,P,P,P,NP,P,P,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.01,0,0.55,0.07,77.62,0.28,9.58,0.02,0.03,0.06,0.05,0,11.1,0.64,0
952,0,0,U,Eddie,3/21/2019 0:00, CATTLE,COWDRIOSIS,6,P,P,P,P,NO,NP,P,NP,P,P,P,P,NP,P,P,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.13,0,0.9,0,66.65,0.2,6.8,0.01,0.02,0.05,0.05,0,22.76,2.43,0
963,0,0,U,Eddie,3/22/2019 0:00, CATTLE,COWDRIOSIS,6,P,P,P,P,NP,NP,NP,NP,NP,P,P,NP,NP,P,P,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.02,3.3,0.57,0.01,0.01,54.55,0.47,40.35,0.02,0.34,0.27,0,0.02,0.08,0,0
56,0,0,U,Eddie,12/14/2018 0:00, CATTLE,FASCIOLOSIS,7,P,NP,NP,NP,NP,NP,NP,NP,P,NP,P,NP,P,P,P,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.2,0.01,0.01,0,0.01,81.35,0.47,1.76,2.33,9.35,0.05,0,3.91,0.56,0
92,0,0,U,Eddie,12/11/2018 0:00, CATTLE,FASCIOLOSIS,7,P,NP,NP,NP,P,NP,NP,P,NP,NP,P,P,NP,P,P,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.23,0,0,0.1,0,55.95,0.09,42.68,0,0.14,0,0,0.8,0,0
214,0,0,U,Eddie,1/9/2019 0:00, CATTLE,FASCIOLOSIS,7,P,NP,NP,NP,P,NP,P,P,P,P,P,P,P,P,P,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.08,0,0.02,0,0,97.31,0.06,0.08,0.01,0.06,0.05,0,2.22,0.1,0
312,0,0,U,Eddie,1/23/2019 0:00, CATTLE,FASCIOLOSIS,7,NO,NO,NP,P,NO,NO,NO,P,P,NO,P,P,P,P,P,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.07,0,0.1,0.01,0,97.96,0.13,0.34,0.01,0.02,0.33,0,0.71,0.11,0.2
330,0,0,U,Eddie,1/14/2019 0:00, CATTLE,FASCIOLOSIS,7,P,NO,NO,NO,P,P,P,P,P,P,P,P,P,P,NO,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.01,0,0,0.03,0.02,65.14,0.08,0.07,0,0.02,0.01,0,0.22,0,34.39
361,0,0,U,Eddie,1/17/2019 0:00, CATTLE,FASCIOLOSIS,7,P,P,NP,NP,NP,NP,NP,NP,NO,P,P,P,P,P,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.46,0.04,0.67,0.06,0.05,24.32,10.44,13.66,0.76,0.18,4.09,0,44.85,0.41,0
409,0,0,U,Eddie,1/22/2019 0:00, CATTLE,FASCIOLOSIS,7,P,NP,NP,NP,P,NP,NP,NP,NO,P,P,P,P,P,P,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.13,0,47.35,0.21,49.35,0.01,0.08,0.01,0,2.83,0.02,0
423,0,0,U,Eddie,1/24/2019 0:00, CATTLE,FASCIOLOSIS,7,P,P,NP,NP,P,NP,NP,NP,NP,P,P,P,P,P,P,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.01,0,0.01,2.73,0.01,25.01,1.29,70.38,0.02,0.05,0.08,0,0.4,0,0
424,0,0,U,Eddie,1/24/2019 0:00, CATTLE,FASCIOLOSIS,7,P,NP,NP,NP,P,NP,NP,NP,NP,P,P,P,P,P,P,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.13,0,42.29,0.11,57.3,0,0.08,0.01,0,0.08,0,0
103,0,0,U,Eddie,12/12/2018 0:00, CATTLE,FMD,8,NP,P,P,NP,NP,NP,NP,P,P,P,P,NP,NP,P,P,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.91,0.16,0.05,0.01,16.14,0.03,76.42,0,5.21,0.01,0,0,0.05,0.01,0
684,0,0,U,Eddie,2/5/2019 0:00, CATTLE,FMD,8,P,P,P,NP,NP,NP,NP,NP,NO,P,P,NP,NP,P,P,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.01,2.47,0.16,0.03,0.02,41.02,0.04,52.93,0,2.24,0.1,0,0,0.95,0.01,0
698,0,0,U,Eddie,2/5/2019 0:00, CATTLE,FMD,8,NP,P,P,NP,NP,NP,NP,NP,NP,P,NP,P,NP,P,P,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.03,0.03,0.24,0.53,0.6,53.45,0.03,44.45,0.01,0.06,0.14,0.2,0.16,0.03,0.03,0
706,0,0,U,Eddie,2/5/2019 0:00, CATTLE,FMD,8,P,P,P,NP,NP,NP,NP,NP,NO,P,P,P,NP,P,P,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.44,0.02,0.12,0.06,31.89,0.2,48.23,0.07,0.11,0.02,0.01,0,18.66,0.17,0
20,0,0,U,Eddie,11/27/2018 0:00, CATTLE,GI_PARASITE,9,NP,P,NP,P,NP,NP,NP,NP,NO,NP,P,NO,NO,P,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0.26,0.07,9.12,0.46,0.08,0.14,12.25,6.95,40.44,7.71,4.37,0.26,0.35,13.12,4.43,0
25,0,0,U,Eddie,12/5/2018 0:00, CATTLE,GI_PARASITE,9,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,P,NO,NO,NO,NO,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,6.46,6.46,6.98,7.46,6.72,6.46,7.46,7.55,7.99,7.55,4.8,5.98,1.48,7.73,7.46,1.48
39,0,0,U,Eddie,12/3/2018 0:00, CATTLE,GI_PARASITE,9,P,P,NP,P,NP,NP,NP,NP,NP,NP,P,NO,P,P,P,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.02,0.01,0,0,0,34.09,0.05,65.16,0.02,0.55,0.01,0,0.09,0,0
