ID,train_test,Group,Dup_Stat,OriginDBName,DateOfCaseObserved,Species,DiseaseChosenByUser,Target,ANAEMIA / PALLOR (PALE MEMBRANES),ANOREXIA / (LOSS OF APPETITE),ATAIXA / INCORDINATION OF MOVEMENT,DIARRHOEA,DYSENTERY (BLOOD IN FAECES),DYSPNOEA / COUGHING (DIFFICULTY BREATHING),LYMPH NODE ENLARGEMENT,PYREXIA / FEVER,STARING COAT (STANDING HAIR / ROUGH COAT),STUNTED GROWTH,WEAKNESS,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION),CONSTIPATION,ICTERUS (YELLOWING OF MEMBRANES),SUBMANDIBULAR / VENTRAL OEDEMA,Anaemia/Pallor_Absent,Anaemia/Pallor_Present,Anaemia/Pallor_Unknown,Anoroxia/Loss of apetite_Absent,Anoroxia/Loss of apetite_Present,Anoroxia/Loss of apetite_Unknown,Ataxia/ Incoordination of movement_Absent,Ataxia/ Incoordination of movement_Present,Ataxia/ Incoordination of movement_Unknown,Constipation_Absent,Constipation_Present,Constipation_Unknown,Diarrhoea_Absent,Diarrhoea_Present,Diarrhoea_Unknown,Dysentery/Bloody diarrhoea_Absent,Dysentery/Bloody diarrhoea_Present,Dysentery/Bloody diarrhoea_Unknown,Dyspnoea/Difficulty breathing_Merge_Absent,Dyspnoea/Difficulty breathing_Merge_Present,Dyspnoea/Difficulty breathing_Merge_Unknown,Icterus/ Yellowsh mucous membrane_Absent,Icterus/ Yellowsh mucous membrane_Present,Icterus/ Yellowsh mucous membrane_Unknown,Lymphnode enlargment_Absent,Lymphnode enlargment_Present,Lymphnode enlargment_Unknown,Pyrexia / Fever_Absent,Pyrexia / Fever_Present,Pyrexia / Fever_Unknown,Staring/Rough coat_Absent,Staring/Rough coat_Present,Staring/Rough coat_Unknown,Stunted growth_Absent,Stunted growth_Present,Stunted growth_Unknown,Submandibular/ Ventral oedema_Absent,Submandibular/ Ventral oedema_Present,Submandibular/ Ventral oedema_Unknown,Weakness_Absent,Weakness_Present,Weakness_Unknown,Weight loss/ Emaciation_Absent,Weight loss/ Emaciation_Present,Weight loss/ Emaciation_Unknown,ANTHRAX,BABESIOSIS,BLACKLEG,CBPP,COLIBACILLOSIS,COWDRIOSIS,FASCIOLOSIS,FMD,GI_PARASITE,LSD,LUNGWORM,PASTEUROLLOSIS,RABIES,TRYPANOSOMOSIS,TUBERCULOSIS,ZZ_OTHER
1600,0,52,D,Eddie,5/7/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,P,NP,NP,P,P,NP,NP,NP,P,P,NP,NP,P,P,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.01,0.0,99.3,0.0,0.0,0.51,0.02,0.13,0.02,0.0,0.0,0.0,0.0,0.0
2554,1,56,D,Eddie,10/21/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,P,NP,NP,P,P,NP,NP,NP,P,P,NP,NP,P,NP,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0.39,0.0,1.16,0.0,95.73,0.01,0.0,1.5,0.01,1.12,0.06,0.0,0.01,0.0,0.0,0.0
1442,0,88,D,Eddie,4/12/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,P,NP,NP,P,P,NP,NP,NO,P,NP,NP,NP,P,P,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.01,0.0,99.18,0.0,0.0,0.45,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0
750,0,57,D,Eddie,2/6/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,P,NP,NP,P,P,NP,NP,NP,P,P,P,NP,P,P,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,99.65,0.0,0.0,0.15,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,0,52,D,Eddie,5/20/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,P,NP,NP,P,P,NP,NP,NP,P,P,NP,NP,P,P,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.01,0.0,99.3,0.0,0.0,0.51,0.02,0.13,0.02,0.0,0.0,0.0,0.0,0.0
1456,0,88,D,Eddie,4/15/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,P,NP,NP,P,P,NP,NP,NO,P,NP,NP,NP,P,P,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.01,0.0,99.18,0.0,0.0,0.45,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0
1500,0,122,M,Eddie,4/22/2019 0:00, CATTLE,COLIBACILLOSIS,5,P,P,NP,NP,P,P,NP,NP,NP,P,NP,NP,NP,P,P,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,0.04,0.0,0.0,98.91,0.01,0.03,0.63,0.07,0.11,0.18,0.0,0.0,0.0,0.0,0.0
1887,0,47,M,Eddie,5/6/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,P,NP,NP,P,NP,NP,NP,NP,P,P,NP,NP,P,P,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.3,0.04,1.42,0.14,69.47,0.17,0.02,19.97,0.12,7.95,0.34,0.04,0.01,0.02,0.0,0.0
1578,0,124,M,Eddie,5/3/2019 0:00, CATTLE,COLIBACILLOSIS,5,P,P,NP,NP,P,P,NP,NP,NP,P,P,NP,NP,P,P,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,0.04,0.0,0.0,97.94,0.0,0.07,1.34,0.31,0.23,0.06,0.0,0.0,0.01,0.0,0.0
805,0,35,M,Eddie,2/7/2019 0:00, CATTLE,COLIBACILLOSIS,5,P,P,NP,NP,P,NP,NP,NP,NP,P,P,P,NP,P,P,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0.0,0.23,0.02,0.11,58.13,0.13,0.81,13.33,18.48,0.18,0.08,0.01,0.0,8.48,0.02,0.0
2068,0,5,M,Eddie,7/8/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.23,0.0,0.03,0.0,0.4,0.01,0.12,0.18,0.75,0.23,94.3,0.0,3.74,0.0,0.0,0.0
3588,1,47,M,veteddie_eddie,12/30/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,P,NP,NP,P,NP,NP,NP,NP,P,P,NP,NP,P,P,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.296055,0.0375718,1.42209,0.141365,69.4796,0.168035,0.00654812,19.9762,0.119729,7.95223,0.336783,0.0359381,0.00527425,0.0202035,0.00235365,1.18e-10
2219,0,124,M,Eddie,7/19/2019 0:00, CATTLE,COLIBACILLOSIS,5,P,P,NP,NP,P,P,NP,NP,NP,P,P,NP,NP,P,P,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,0.04,0.0,0.0,98.0,0.0,0.0,1.34,0.31,0.23,0.06,0.0,0.0,0.01,0.0,0.0
347,0,35,M,Eddie,1/17/2019 0:00, CATTLE,COLIBACILLOSIS,5,P,P,NP,NP,P,NP,NP,NP,NP,P,P,P,NP,P,P,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0.0,0.23,0.02,0.11,58.13,0.13,0.81,13.33,18.48,0.18,0.08,0.01,0.0,8.48,0.02,0.0
1543,0,24,M,Eddie,5/1/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,P,NP,NP,P,P,NP,NP,NP,P,NP,NP,NP,P,P,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.01,0.0,99.63,0.0,0.0,0.24,0.0,0.06,0.05,0.0,0.0,0.0,0.0,0.0
1455,0,24,M,Eddie,4/15/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,P,NP,NP,P,P,NP,NP,NP,P,NP,NP,NP,P,P,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.01,0.0,99.63,0.0,0.0,0.24,0.0,0.06,0.05,0.0,0.0,0.0,0.0,0.0
2109,0,73,M,Eddie,7/9/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,NP,NP,NP,P,NP,NP,NP,NP,P,P,NP,NP,P,P,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.49,0.12,1.04,0.17,50.85,0.54,0.59,25.57,1.48,11.88,7.11,0.04,0.01,0.06,0.06,0.0
2122,0,124,M,Eddie,7/11/2019 0:00, CATTLE,COLIBACILLOSIS,5,P,P,NP,NP,P,P,NP,NP,NP,P,P,NP,NP,P,P,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,0.04,0.0,0.0,97.94,0.0,0.07,1.34,0.31,0.23,0.06,0.0,0.0,0.01,0.0,0.0
53,0,0,U,Eddie,12/11/2018 0:00, CATTLE,COLIBACILLOSIS,5,NO,P,NP,NP,P,NO,NP,NP,NO,P,P,P,NO,NP,P,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0.06,0.02,0.06,0.09,73.27,0.05,1.1,7.27,4.15,0.42,0.15,0.06,0.0,13.26,0.05,0.0
2162,0,0,U,Eddie,7/15/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,NP,NP,NP,P,P,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.04,0.0,0.0,0.0,11.28,0.0,0.24,0.09,2.18,0.08,85.5,0.0,0.58,0.0,0.0,0.0
1712,0,0,U,Eddie,5/14/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,P,NP,NP,P,P,NP,NP,NP,NO,NO,NP,NP,P,NO,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0.04,0.0,0.11,0.0,98.76,0.0,0.01,0.52,0.23,0.21,0.11,0.0,0.01,0.0,0.0,0.0
2173,0,0,U,Eddie,7/15/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,NP,NP,NP,P,P,NP,NP,P,P,P,NP,NP,P,P,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.03,0.01,88.77,0.03,0.11,4.95,0.03,5.47,0.43,0.0,0.0,0.11,0.05,0.0
1125,0,0,U,Eddie,2/26/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,P,NP,NP,P,P,P,NP,NO,P,NP,P,NP,P,P,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,1.75,94.41,0.06,0.02,1.36,0.28,0.09,0.76,0.56,0.0,0.32,0.4,0.0
412,0,0,U,Eddie,1/24/2019 0:00, CATTLE,COLIBACILLOSIS,5,P,P,NP,NP,P,P,NP,NP,P,P,P,P,NP,P,P,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,84.89,0.01,0.13,2.16,0.33,0.07,0.0,0.0,0.0,12.39,0.01,0.0
616,0,0,U,Eddie,2/6/2019 0:00, CATTLE,COLIBACILLOSIS,5,NO,P,NO,NO,P,NO,NO,NO,NO,P,NO,NO,NO,NO,NO,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1.38,1.2,1.43,1.38,55.77,8.42,2.7,9.65,1.48,6.11,1.16,1.43,0.63,6.38,0.27,0.61
1159,0,0,U,Eddie,3/14/2019 0:00, CATTLE,COLIBACILLOSIS,5,NO,P,NO,NP,P,NP,NP,NO,NO,P,P,NO,NP,P,P,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0.05,1.38,0.41,0.15,40.13,5.17,0.3,24.61,1.12,9.36,0.12,0.02,0.0,17.11,0.07,0.0
285,0,0,U,Eddie,1/21/2019 0:00, CATTLE,COLIBACILLOSIS,5,NP,P,NP,NP,NP,P,NP,NP,NP,P,NP,NP,NP,P,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2.2,0.28,7.22,0.46,52.12,0.15,0.02,23.56,0.02,9.54,3.47,0.36,0.59,0.0,0.01,0.0
2248,0,0,U,Eddie,8/24/2019 0:00, CATTLE,COLIBACILLOSIS,5,P,P,NP,NO,NP,P,NP,NP,NP,P,P,NP,NP,P,P,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.13,11.19,1.65,0.23,19.4,0.18,0.02,51.21,0.75,12.87,1.93,0.04,0.0,0.38,0.01,0.0
3561,1,0,U,veteddie_eddie,1/2/2020 0:00, CATTLE,COLIBACILLOSIS,5,NP,NP,NP,NP,NP,P,NP,NP,NP,P,NP,NP,NP,P,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2.17949,0.531277,3.1399,0.319264,22.6809,0.287218,0.00826481,17.9319,0.155679,8.47522,43.5004,0.250227,0.415732,0.00866163,0.115857,3.8e-06
1112,0,87,D,Eddie,3/6/2019 0:00, CATTLE,COWDRIOSIS,6,NP,P,P,P,NP,NP,P,NP,NP,P,NP,NP,NP,P,NP,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.46,0.04,1.2,0.07,0.0,70.6,0.0,1.02,0.0,0.07,0.97,0.05,25.52,0.0,0.0,0.0
2866,1,22,M,veteddie_eddie,2/27/2020 0:00, CATTLE,COWDRIOSIS,6,NP,NP,P,NP,NP,NP,NP,NP,P,P,NP,NP,NP,P,NP,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.493238,0.0576939,3.18544,0.00423278,0.00080264,86.7459,1.75e-06,6.55638,1.75e-06,2.08379,0.383363,0.00233412,0.469468,0.00120511,0.0161195,2.6e-06
1919,0,0,U,Eddie,5/16/2019 0:00, CATTLE,COWDRIOSIS,6,P,NP,P,P,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,P,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.28,2.95,0.15,0.0,0.0,48.78,1.02,6.39,0.01,0.08,27.55,0.0,12.74,0.01,0.0,0.03
947,0,0,U,Eddie,3/20/2019 0:00, CATTLE,COWDRIOSIS,6,NO,P,P,P,P,NP,P,NP,P,P,P,P,NP,P,P,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0.0,0.01,0.0,0.55,0.07,77.62,0.28,9.58,0.02,0.03,0.06,0.05,0.0,11.1,0.64,0.0
2027,0,0,U,Eddie,6/19/2019 0:00, CATTLE,COWDRIOSIS,6,P,NP,P,NP,NP,NP,NP,NP,NP,P,P,NP,NP,P,P,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.02,5.78,0.08,0.02,0.01,58.71,0.93,31.84,0.03,0.64,1.84,0.0,0.0,0.08,0.02,0.0
1223,0,0,U,Eddie,1/31/2019 0:00, CATTLE,COWDRIOSIS,6,NP,P,P,NP,NP,NP,P,NP,P,P,P,NP,NP,P,NP,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0.06,0.03,0.61,0.52,0.0,90.1,0.0,5.63,0.0,2.83,0.08,0.09,0.02,0.0,0.04,0.0
1713,0,0,U,Eddie,5/14/2019 0:00, CATTLE,COWDRIOSIS,6,NP,NP,P,NP,NP,NP,NP,NP,NP,P,NP,NO,NP,P,NO,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2.27,0.13,2.15,0.06,0.05,70.45,0.08,13.55,0.01,0.41,2.61,0.03,8.14,0.01,0.06,0.0
3221,1,0,U,veteddie_eddie,3/19/2020 0:00, CATTLE,COWDRIOSIS,6,NP,P,P,P,NP,NP,NP,NP,NP,P,NP,NP,NP,P,P,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.373685,0.109717,3.64651,0.0335383,0.0481598,63.4288,0.000646934,24.5477,0.000839727,0.321027,0.676313,0.0262861,6.7842,0.00125761,0.00129188,3.38e-06
2054,0,0,U,Eddie,6/27/2019 0:00, CATTLE,COWDRIOSIS,6,P,NP,P,NP,P,NP,NP,NP,P,P,P,NP,NP,P,P,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,0.25,0.0,0.0,0.38,62.83,1.1,30.61,0.01,1.43,0.4,0.0,0.0,2.96,0.03,0.0
2021,0,0,U,Eddie,6/19/2019 0:00, CATTLE,COWDRIOSIS,6,P,P,P,NP,P,NP,P,P,NP,P,P,NP,NP,NP,NP,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.06,29.01,0.01,0.01,0.01,57.86,0.13,9.25,0.0,0.47,2.96,0.0,0.22,0.0,0.0,0.02
3639,1,134,D,veteddie_eddie,12/30/2019 0:00, CATTLE,FASCIOLOSIS,7,P,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,P,P,P,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2.01e-05,0.00223856,4.66e-05,1.78e-05,0.00633497,0.000285959,83.5565,0.00610671,10.7188,0.00552094,5.70173,0.000510476,3.97e-05,0.00169044,7.88e-05,5.6e-05
838,0,67,D,Eddie,2/7/2019 0:00, CATTLE,FASCIOLOSIS,7,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,P,P,P,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.0,0.12,0.0,0.0,0.0,0.0,68.72,0.1,19.34,0.14,11.52,0.02,0.0,0.03,0.01,0.0
1647,0,67,D,Eddie,5/8/2019 0:00, CATTLE,FASCIOLOSIS,7,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,P,P,P,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.0,0.12,0.0,0.0,0.0,0.0,68.72,0.1,19.34,0.14,11.52,0.02,0.0,0.03,0.01,0.0
825,0,67,D,Eddie,2/7/2019 0:00, CATTLE,FASCIOLOSIS,7,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,P,P,P,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.0,0.12,0.0,0.0,0.0,0.0,68.72,0.1,19.34,0.14,11.52,0.02,0.0,0.03,0.01,0.0
1163,0,100,M,Eddie,3/14/2019 0:00, CATTLE,FASCIOLOSIS,7,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3.62,0.0,0.28,0.0,0.04,0.01,0.01,0.05,0.04,0.17,36.56,0.0,59.22,0.0,0.0,0.0
2089,0,0,U,Eddie,7/4/2019 0:00, CATTLE,FASCIOLOSIS,7,NP,NP,NP,NP,P,P,NP,P,P,P,P,NP,P,P,P,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.0,0.01,0.0,0.0,3.19,0.0,94.33,1.04,0.04,1.15,0.21,0.0,0.0,0.01,0.0,0.01
1089,0,0,U,Eddie,2/26/2019 0:00, CATTLE,FASCIOLOSIS,7,NP,NP,NP,NP,P,P,NP,NP,NP,NP,NP,P,NP,P,P,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,43.5,0.0,0.86,0.04,54.17,0.0,1.41,0.0,0.0,0.01,0.01,0.0
1809,0,0,U,Eddie,3/20/2019 0:00, CATTLE,FASCIOLOSIS,7,P,NP,P,P,P,NP,NP,P,P,P,P,P,NP,P,P,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0.0,0.37,0.0,0.0,0.03,5.22,79.41,4.61,0.04,0.0,0.01,0.0,0.0,10.08,0.01,0.2
2119,1,0,U,Eddie,7/11/2019 0:00, CATTLE,FASCIOLOSIS,7,NP,P,P,NP,P,NP,NP,NP,NP,P,P,NP,P,P,P,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.04,0.01,0.09,0.02,9.98,15.87,12.16,58.06,0.6,1.45,1.22,0.49,0.01,0.0,0.0,0.0
2262,1,0,U,Eddie,3/7/2019 0:00, CATTLE,FASCIOLOSIS,7,P,NP,NP,NP,P,P,P,P,P,NP,NP,NP,P,P,P,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.0,0.01,0.0,0.0,0.0,0.0,90.62,0.0,0.04,0.0,3.75,0.0,0.0,0.01,0.0,5.56
1190,0,0,U,Eddie,3/15/2019 0:00, CATTLE,FASCIOLOSIS,7,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NO,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,8.68,0.0,0.92,0.0,0.1,0.03,0.03,0.26,0.42,0.91,47.91,0.0,40.73,0.0,0.0,0.0
1486,0,0,U,Eddie,1/31/2019 0:00, CATTLE,FASCIOLOSIS,7,P,NP,NP,NP,P,P,NP,P,P,NP,P,NP,P,P,P,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,99.77,0.0,0.15,0.0,0.04,0.0,0.0,0.0,0.0,0.03
2192,1,0,U,Eddie,7/17/2019 0:00, CATTLE,FASCIOLOSIS,7,P,P,P,NP,P,NP,NP,P,NP,P,P,NP,P,P,P,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.0,0.66,0.0,0.0,0.08,0.44,95.28,3.43,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0
361,0,0,U,Eddie,1/17/2019 0:00, CATTLE,FASCIOLOSIS,7,P,P,NP,NP,NP,NP,NP,NP,NO,P,P,P,P,P,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.46,0.04,0.67,0.06,0.05,24.32,10.44,13.66,0.76,0.18,4.09,0.0,44.85,0.41,0.0
