CaseID,train_test,Group,Dup_Stat,OriginDBName,DateOfCaseObserved,Species,DiseaseChosenByUser,ANAEMIA / PALLOR (PALE MEMBRANES),ANOREXIA / (LOSS OF APPETITE),ATAIXA / INCORDINATION OF MOVEMENT,DIARRHOEA,DYSENTERY (BLOOD IN FAECES),DYSPNOEA / COUGHING (DIFFICULTY BREATHING),LYMPH NODE ENLARGEMENT,OCCULAR / NASAL DISCHARGE,PYREXIA / FEVER,STARING COAT (STANDING HAIR / ROUGH COAT),STUNTED GROWTH,WEAKNESS,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION),CONSTIPATION,DEHYDRATION,ICTERUS (YELLOWING OF MEMBRANES),SUBMANDIBULAR / VENTRAL OEDEMA,APATHY / DEPRESSION,ANAEMIA / PALLOR (PALE MEMBRANES)_Absent,ANAEMIA / PALLOR (PALE MEMBRANES)_Present,ANAEMIA / PALLOR (PALE MEMBRANES)_Unknown,ANOREXIA / (LOSS OF APPETITE)_Absent,ANOREXIA / (LOSS OF APPETITE)_Present,ANOREXIA / (LOSS OF APPETITE)_Unknown,ATAIXA / INCORDINATION OF MOVEMENT_Absent,ATAIXA / INCORDINATION OF MOVEMENT_Present,ATAIXA / INCORDINATION OF MOVEMENT_Unknown,DIARRHOEA_Absent,DIARRHOEA_Present,DIARRHOEA_Unknown,DYSENTERY (BLOOD IN FAECES)_Absent,DYSENTERY (BLOOD IN FAECES)_Present,DYSENTERY (BLOOD IN FAECES)_Unknown,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Absent,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Present,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Unknown,LYMPH NODE ENLARGEMENT_Absent,LYMPH NODE ENLARGEMENT_Present,LYMPH NODE ENLARGEMENT_Unknown,OCCULAR / NASAL DISCHARGE_Absent,OCCULAR / NASAL DISCHARGE_Present,OCCULAR / NASAL DISCHARGE_Unknown,PYREXIA / FEVER_Absent,PYREXIA / FEVER_Present,PYREXIA / FEVER_Unknown,STARING COAT (STANDING HAIR / ROUGH COAT)_Absent,STARING COAT (STANDING HAIR / ROUGH COAT)_Present,STARING COAT (STANDING HAIR / ROUGH COAT)_Unknown,STUNTED GROWTH_Absent,STUNTED GROWTH_Present,STUNTED GROWTH_Unknown,WEAKNESS_Absent,WEAKNESS_Present,WEAKNESS_Unknown,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Absent,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Present,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Unknown,CONSTIPATION_Absent,CONSTIPATION_Present,CONSTIPATION_Unknown,DEHYDRATION_Absent,DEHYDRATION_Present,DEHYDRATION_Unknown,ICTERUS (YELLOWING OF MEMBRANES)_Absent,ICTERUS (YELLOWING OF MEMBRANES)_Present,ICTERUS (YELLOWING OF MEMBRANES)_Unknown,SUBMANDIBULAR / VENTRAL OEDEMA_Absent,SUBMANDIBULAR / VENTRAL OEDEMA_Present,SUBMANDIBULAR / VENTRAL OEDEMA_Unknown,APATHY / DEPRESSION_Absent,APATHY / DEPRESSION_Present,APATHY / DEPRESSION_Unknown,DiseaseChosenByUser.1,Target_num,Target_name,Disease_1,Disease_2,Disease_3,Disease_4,Disease_5,Disease_6,Disease_7,Disease_8,Disease_9,Disease_10,Disease_11,Disease_12,Disease_13,Prob_1,Prob_2,Prob_3,Prob_4,Prob_5,Prob_6,Prob_7,Prob_8,Prob_9,Prob_10,Prob_11,Prob_12,Prob_13,sum_prob
4647,0,15,D,veteddie_eddie,8/10/2020 0:00, GOAT,COWDRIOSIS,NP,P,P,NP,NP,NP,NP,NP,NP,P,NP,NP,P,NP,P,NP,P,P,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,COWDRIOSIS,4,COWDRIOSIS,COWDRIOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,POX,CONTAGIOUS ECTHYMA (ORF),MASTITIS,CCPP,HYPOCALCEMIA / PREGNANCY TOX.,BRUCELLOSIS,PPR,LUNGWORM,PASTEUROLLOSIS,ZZ_OTHER,69.1424,16.4465,10.1875,3.05612,0.483279,0.244139,0.204211,0.0795488,0.0764729,0.0680612,0.0070228,0.00468741,1.01e-06,99.99994312
2609,0,0,U,Eddie,10/31/2019 0:00, GOAT,COWDRIOSIS,P,P,P,NP,NP,NP,NP,NP,NP,P,NO,P,NP,NP,P,NP,NP,P,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,COWDRIOSIS,4,COWDRIOSIS,COWDRIOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,HYPOCALCEMIA / PREGNANCY TOX.,POX,PPR,CCPP,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,LUNGWORM,PASTEUROLLOSIS,ZZ_OTHER,63.74,12.85,11.36,9.67,2.09,0.1,0.08,0.06,0.03,0.02,0.0,0.0,0.0,100.0
3423,0,0,U,veteddie_eddie,2/28/2020 0:00, GOAT,COWDRIOSIS,NP,P,P,NP,NP,NP,P,NP,P,P,NP,P,NP,NP,P,NP,NP,P,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,COWDRIOSIS,4,COWDRIOSIS,COWDRIOSIS,POX,MASTITIS,PPR,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,CCPP,TRICHOSTRONGIULOSIS,BRUCELLOSIS,LUNGWORM,ZZ_OTHER,98.7768,1.18163,0.0125546,0.00696144,0.00637233,0.00579171,0.00562873,0.00200397,0.00186926,0.000337492,8.83e-05,4.12e-07,4.01e-10,100.0000382
487,0,35,D,Eddie,2/12/2019 0:00, GOAT,HYPOCALCEMIA / PREGNANCY TOX.,NP,P,P,NP,NP,P,P,NP,NP,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,HYPOCALCEMIA / PREGNANCY TOX.,5,HYPOCALCEMIA / PREGNANCY TOX.,HYPOCALCEMIA / PREGNANCY TOX.,COWDRIOSIS,POX,CCPP,MASTITIS,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),TRICHOSTRONGIULOSIS,BRUCELLOSIS,MANGE MITE,PASTEUROLLOSIS,PPR,ZZ_OTHER,65.85,25.45,6.42,1.81,0.16,0.15,0.08,0.04,0.01,0.01,0.01,0.01,0.0,100.0
4199,0,0,U,veteddie_eddie,1/15/2020 0:00, GOAT,HYPOCALCEMIA / PREGNANCY TOX.,NP,P,P,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,P,P,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,HYPOCALCEMIA / PREGNANCY TOX.,5,HYPOCALCEMIA / PREGNANCY TOX.,HYPOCALCEMIA / PREGNANCY TOX.,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,BRUCELLOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,POX,CCPP,LUNGWORM,PASTEUROLLOSIS,PPR,ZZ_OTHER,98.489,1.41351,0.0407008,0.0220124,0.0193034,0.00793424,0.00395398,0.00241745,0.000956144,0.000169476,8.46e-06,4.76e-06,3.71e-11,99.99997111
3349,0,13,D,veteddie_eddie,3/5/2020 0:00, GOAT,LUNGWORM,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,LUNGWORM,6,LUNGWORM,LUNGWORM,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),MASTITIS,TRICHOSTRONGIULOSIS,MANGE MITE,CCPP,POX,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,COWDRIOSIS,PPR,ZZ_OTHER,65.9583,15.8817,10.2728,5.49278,1.13864,0.620483,0.532404,0.0910759,0.00639597,0.00451909,0.000925643,1.57e-05,4.31e-14,100.0000393
1203,0,39,M,Eddie,3/8/2019 0:00, GOAT,LUNGWORM,NP,P,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,6,LUNGWORM,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,CCPP,POX,BRUCELLOSIS,MASTITIS,TRICHOSTRONGIULOSIS,COWDRIOSIS,MANGE MITE,PASTEUROLLOSIS,PPR,ZZ_OTHER,30.31,25.13,15.17,9.23,6.09,6.07,5.99,1.42,0.22,0.22,0.15,0.0,0.0,100.0
2575,0,0,U,Eddie,10/25/2019 0:00, GOAT,LUNGWORM,NP,P,NP,NP,NP,P,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,LUNGWORM,6,LUNGWORM,LUNGWORM,POX,CCPP,CONTAGIOUS ECTHYMA (ORF),MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PASTEUROLLOSIS,COWDRIOSIS,PPR,ZZ_OTHER,29.15,22.84,21.32,9.76,5.42,4.93,3.28,1.35,0.9,0.73,0.31,0.01,0.0,100.0
1132,0,0,U,Eddie,3/6/2019 0:00, GOAT,LUNGWORM,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,LUNGWORM,6,LUNGWORM,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),BRUCELLOSIS,MASTITIS,MANGE MITE,TRICHOSTRONGIULOSIS,POX,CCPP,PASTEUROLLOSIS,PPR,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,47.62,23.08,17.89,5.42,1.96,1.81,1.4,0.8,0.02,0.01,0.0,0.0,0.0,100.01
2676,0,7,M,Eddie,11/19/2019 0:00, GOAT,MANGE MITE,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,MANGE MITE,7,MANGE MITE,MASTITIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,MANGE MITE,LUNGWORM,POX,CCPP,COWDRIOSIS,PASTEUROLLOSIS,PPR,ZZ_OTHER,39.64,28.42,22.1,5.45,1.86,1.83,0.25,0.24,0.16,0.05,0.0,0.0,0.0,100.0
4327,1,0,U,veteddie_eddie,1/15/2020 0:00, GOAT,MANGE MITE,NP,NP,NP,NP,NP,NP,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,MANGE MITE,7,MANGE MITE,MANGE MITE,MASTITIS,TRICHOSTRONGIULOSIS,BRUCELLOSIS,POX,CONTAGIOUS ECTHYMA (ORF),CCPP,LUNGWORM,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,PASTEUROLLOSIS,ZZ_OTHER,66.7535,15.3621,9.23953,3.40268,1.93156,1.74585,1.14004,0.361294,0.0427342,0.0124657,0.00649525,0.00172519,3.23e-14,99.99997434
1817,0,0,U,Eddie,3/21/2019 0:00, GOAT,MANGE MITE,P,P,NP,NP,NP,NP,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,MANGE MITE,7,MANGE MITE,MANGE MITE,TRICHOSTRONGIULOSIS,POX,CCPP,MASTITIS,BRUCELLOSIS,CONTAGIOUS ECTHYMA (ORF),LUNGWORM,COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,PASTEUROLLOSIS,ZZ_OTHER,49.87,30.89,15.59,1.52,0.82,0.52,0.31,0.2,0.19,0.05,0.04,0.0,0.0,100.0
4317,1,0,U,veteddie_eddie,1/16/2020 0:00, GOAT,MANGE MITE,P,NP,P,NP,NP,NP,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,P,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,MANGE MITE,7,MANGE MITE,MANGE MITE,TRICHOSTRONGIULOSIS,COWDRIOSIS,POX,MASTITIS,BRUCELLOSIS,CCPP,HYPOCALCEMIA / PREGNANCY TOX.,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),PPR,PASTEUROLLOSIS,ZZ_OTHER,77.1194,10.4726,9.07706,0.96453,0.927278,0.475184,0.362506,0.307958,0.180414,0.105382,0.00750386,0.000240922,1.21e-09,100.0000568
2495,0,33,M,Eddie,9/19/2019 0:00, GOAT,MASTITIS,NP,P,NP,NP,NP,NP,NP,NP,P,NP,NP,P,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,MASTITIS,8,MASTITIS,MASTITIS,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),POX,BRUCELLOSIS,HYPOCALCEMIA / PREGNANCY TOX.,CCPP,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,PPR,LUNGWORM,ZZ_OTHER,28.12,20.01,18.56,11.9,11.87,7.88,1.27,0.18,0.11,0.06,0.02,0.01,0.0,99.99
